ID;codigoReferenciaMultimedia;codigoReferenciaCliente;ITEM;TIPO;PAÍS;REGIÓN;PROVINCIA;MEDIO;PROGRAMA/CUERPO;CATEGORÍA;TITULO;RESUMEN;FECHA DE EMISIÓN;ENLACE;CM2;SEGUNDOS;VALORIZACIÓN US$;PÁGINA;NIVEL DE LECTURA;PRIMETIME;PORCENTAJE APARICIÓN;CANTIDAD DE CARACTERES;SECCIÓN;AUDIENCIA;LECTURABILIDAD;CIRCULACIÓN;ATRIBUTO(S);Tono Monitoreo;SUBCATEGORÍA
3lYiRCjBXzZKElBy58PV%2fw%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;MSN Colombia;msn.com/es-co;Supersalud;El duro choque entre Supersalud y Contraloría por situación financiera de la Nueva EPS: ¿qué está sucediendo?;"El duro choque entre Supersalud y Contraloría por situación financiera de la Nueva EPS: ¿qué está sucediendo?.
El superintendente Giovanny Rubiano García aclaró que lo que la Contraloría llama ""anticipos"" en realidad corresponden a pagos ya realizad ...";15-09-2025 12:37:00;Enlace;0;0;5000001,5;0;0;0;0;4765;;0;91000;0;;;
Am0vwJvRlHlOw2ptMEvG9g%3d%3d;;;SUPERSALUD;Web;Colombia;Córdoba;Montería;La Razón.co;larazon.co;Supersalud;"""Esperamos que se sigan dando los pagos oportunos"": Gobernador de Córdoba tras pago de Nueva EPS a hospitales";Según el cronograma establecido, el plazo para resolver las diferencias contables entre Nueva EPS y los prestadores vence el 21 de septiembre, conforme a los acuerdos alcanzados el 12 de agosto con participación de Supersalud y representantes del sec ...;15-09-2025 12:38:00;Enlace;0;0;2405000;0;0;0;0;1437;;0;43886;0;;;
Dg9ZNEr2LtFn4BaBxZy5yQ%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;La W;wradio.com.co;Supersalud;Córdoba: 4 hospitales públicos reactivaron servicios a afiliados de Nueva EPS tras recibir giros;Por su parte, el secretario de Salud de Córdoba, Javier Olea Blanquicet, recordó que, de acuerdo con los compromisos de la mesa de trabajo del pasado 12 de agosto con la Supersalud, EPS y prestadores públicos y privados, así como Fenalco, el plazo pa ...;15-09-2025 12:40:00;Enlace;0;0;6045000;0;0;0;0;2613;;0;130893;0;;;
swffNdCwVW5m780fhC5Q5Q%3d%3d;;;SUPERSALUD;Redes Sociales;Colombia;Cundinamarca;Bogotá;Twitter;Twitter;Supersalud;Compensar_info;@isabella0731 @Supersalud @MinSaludCol Buenas tardes, Isabel, te hemos contactado por mensaje directo, ¡Quedamos atentos a tu respuesta!;15-09-2025 12:53:30;Enlace;0;0;0;0;0;0;0;136;;0;0;0;;;
FMISx5TmyNfZTsutKO0vWw%3d%3d;;;SUPERSALUD;Redes Sociales;Colombia;Cundinamarca;Bogotá;Twitter;Twitter;Supersalud;Compensar_info;@isabella0731 @MinSaludCol @Supersalud Buenas tardes, Isabel, te hemos contactado por mensaje directo, ¡Quedamos atentos a tu respuesta!;15-09-2025 12:53:43;Enlace;0;0;0;0;0;0;0;136;;0;0;0;;;
up%2fsDpzMoPl802xZEdXzSQ%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;Forbes Colombia;forbes.co;Supersalud;"""No son anticipos, son pagos sin imputar"" Supersalud aclara hallazgos en la Nueva EPS tras informe de la contraloría";"El superintendente Giovanny Rubiano García explicó que los hallazgos presentados por la Contraloría ya habían sido identificados por Supersalud desde agosto, cuando se impuso una medida cautelar a la EPS.
";15-09-2025 12:59:00;Enlace;0;0;3700034;0;0;0;0;3276;;0;583300;0;;;
i39i6wUmQloaUWOMUu3OPw%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;El Nuevo Siglo;elnuevosiglo.com.co;Supersalud;"""No son anticipos, son pagos sin imputar de servicios ya prestados"": Supersalud sobre Nueva EPS";"El superintendente nacional de salud había señalado que los hallazgos presentados por la Contraloría General de la Nación sobre la Nueva EPS, ya habían sido identificados por la Supersalud.
El superintendente Nacional de Salud, Giovanny Rubiano Garc ...";15-09-2025 12:59:00;Enlace;0;0;3700053,5;0;0;0;0;4383;;0;35089;0;;;
YgOwyI9FfDBzNQ5tCxCfTQ%3d%3d;;;MINSALUD;Web;Colombia;Córdoba;Montería;GS Noticias;gsnoticias.com;Noticias del Sector;Alerta por retiro de medicamento clave para emergencias obstétricas;"Hay alerta por retiro del medicamento Methergine ( metilergometrina en ampollas ), utilizado ampliamente en emergencias obstétricas y en la prevención de la hemorragia postparto.
Frente a esta situación, la entidad gremial elevó una solicitud formal ...";15-09-2025 13:13:00;Enlace;0;0;2100800;0;0;0;0;2209;;0;16000;0;;;
%2fBRgcwT1wv1fsTu6Ye1QGQ%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Extra;extra.com.co;Noticias del Sector;Ruta de la Salud llega al municipio;"El programa, articulado con el Ministerio de Salud, la Gobernación del Cauca y la E.S.E.
";15-09-2025 13:18:00;Enlace;0;0;3700053,5;0;0;0;0;1629;;0;65000;0;;;
vMmMmy%2fomvocqFvVq74Row%3d%3d;;;MINSALUD;Televisión;Colombia;Antioquia;Medellín;Teleantioquía;Teleantioquia Noticias;Noticias del Sector;Avances en el fortalecimiento del sector salud en Rionegro y la región del oriente;En Rionegro, se anunció la transformación de hospitales públicos en regionales para atender la creciente demanda del sector salud. El proyecto cuenta con la aprobación del Ministerio de Salud, iniciando trámites para licencias ambientales. El propósi ...;15-09-2025 13:24:17;Enlace;0;149;14155000;0;0;0;0;0;;135910;0;0;;;
bViubhuXu%2bTEIyx9uTzNzQ%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;MSN Colombia;msn.com/es-co;Noticias del Sector;"Crepes & Waffles habló de restricción en sus sedes, que no gusta a clientes: ""Nos duele""";"Crepes & Waffles explicó a Red+ Noticias que deben cumplir con lo que establece la Alcaldía de Bogotá desde la Secretaría de Salud.
En Bogotá, para 2025, los restaurantes que deciden ser 'pet friendly' deben cumplir con las disposiciones del Código ...";15-09-2025 13:26:00;Enlace;0;0;5000001,5;0;0;0;0;2932;;0;91000;0;;;
x%2fGVR3yO9twUq6cXlabSjw%3d%3d;;;SUPERSALUD;Web;Colombia;Tolima;Ibagué;Alerta Tolima;alertatolima.com;Supersalud;Supersalud atenderá quejas de usuarios de Famisanar por fallas en la entrega de medicamentos;Ante las recurrentes quejas de los usuarios de la EPS Famisanar en Ibagué por problemas en la entrega de medicamentos por parte de las farmacias que prestan este servicio, y a raíz de los recientes hallazgos de la Secretaría de Salud que revelan múlt ...;15-09-2025 14:03:00;Enlace;0;0;2405000;0;0;0;0;2291;;0;370000;0;;;
Po9LMO4SA5xOsKBQ8Qlxkw%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Las 2 orillas;las2orillas.co;Noticias del Sector;Estas son las razones por las que los colombianos están consumiendo menos azúcar y sodio;Un reciente estudio de Proesa, centro de investigación en protección social y economía de la salud de la Universidad Icesi reveló que los colombianos han reducido el consumo de azúcar y sodio que proviene de alimentos ultraprocesados gracias a las me ...;15-09-2025 14:16:00;Enlace;0;0;3700034;0;0;0;0;3108;;0;12000;0;;;
FqLeP9vFcPMAajmVpDTLMQ%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Consultor Salud;consultorsalud.com;Noticias del Sector;Colombia adopta el Resumen Digital de Atención en Salud: un paso decisivo hacia la interoperabilidad clínica - Resolución 1888 de 2025;El Ministerio de Salud y Protección Social (Minsalud) expidió la Resolución 1888 de 2025, mediante la cual se adopta de manera obligatoria el Resumen Digital de Atención en Salud (RDA) en el marco de la Interoperabilidad de la Historia Clínica Electr ...;15-09-2025 14:23:00;Enlace;0;0;2080000;0;0;0;0;10739;;0;20000;0;;;
ZgOZ0Y6ylc39ET5ENNfxOg%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;Agencia de Periodismo Investigativo;agenciapi.co;Supersalud;"Supersalud ordena a Nueva EPS plan para aclarar pagos y eliminar ""falsos anticipos""";"Supersalud ordena a Nueva EPS plan para aclarar pagos y eliminar falsos anticipos.
El Superintendente Nacional de Salud, Giovanny Rubiano García, ordenó a la Nueva EPS implementar un plan intensivo con sus prestadores para legalizar mediante actas a ...";15-09-2025 14:26:00;Enlace;0;0;2200250;0;0;0;0;2819;;0;105800;0;;;
UQcrskZ8R95XM%2fiiCiMfvQ%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;MSN Colombia;msn.com/es-co;Supersalud;Supersalud aclara: pagos de la Nueva EPS no son anticipos sino servicios ya prestados;"Caso Nueva EPS: ¿Qué dice el superintendente?.
El superintendente Giovanny Rubiano García explicó que el error radica en que la EPS no precisó oportunamente a qué facturas debía aplicarse cada pago.
En esa línea, la Supersalud pidió reforzar los se ...";15-09-2025 14:47:00;Enlace;0;0;5000001,5;0;0;0;0;2387;;0;91000;0;;;
iDMcn58KYSNflIRY99bdoQ%3d%3d;;;SUPERSALUD;Redes Sociales;Colombia;Cundinamarca;Bogotá;Facebook;Adrenalina Informativo Regional;Supersalud;supersaludcol;"Tras los hallazgos financieros de la Contraloría sobre la Nueva EPS, esto dijo el Superintendente , Giovanny Rubiano.
En este video te contamos los detalles.
#saludcolombia #Salud #eps #supersalud #saludybienestar";15-09-2025 14:49:28;Enlace;0;0;0;0;0;0;0;213;;0;0;0;;;
1OoBwPDp987wm5NEQUou9g%3d%3d;;;MINSALUD;Web;Colombia;Cauca;Popayán;Periódico Virtual;periodicovirtual.com;Supersalud;Contraloría advierte riesgo de colapso en la Nueva EPS por millonaria deuda;"El contralor delegado en Salud, Julián Niño, explicó que la deuda acumulada afecta directamente a hospitales, clínicas y farmacias, generando retrasos en pagos, cierre de servicios y fallas en el suministro de medicamentos.
¿Qué viene para los usuar ...";15-09-2025 14:54:00;Enlace;0;0;2200250;0;0;0;0;3111;;0;46666,7;0;;;
wolsOWSjNJZdPbRFxdA6qg%3d%3d;;;MINSALUD;Web;Colombia;Cauca;Popayán;Periódico Virtual;periodicovirtual.com;Noticias del Sector;Luego que hasta un expresidente se robara los recursos de la Nueva EPS, esta entidad está a punto de colapsar;"Niño explicó que esta deuda impacta directamente la operación de la red prestadora de servicios, generando demoras en pagos, cierres de servicios y dificultades en el acceso a medicamentos.
Aunque la Contraloría no tiene facultad de coadministrar la ...";15-09-2025 14:54:00;Enlace;0;0;2200250;0;0;0;0;4112;;0;46666,7;0;;;
9Mk%2bTIL4N5bNs38CnU%2f3jw%3d%3d;;;SUPERSALUD;Web;Colombia;Norte de Santander;Cúcuta;La Opinión Colombia;laopinion.com.co;Supersalud;Nueva EPS deberá aclarar millonarios pagos tras hallazgos de la Contraloría;Este lunes, 15 de septiembre, el superintendente nacional de Salud, Giovanny Rubiano, ordenó a la Nueva EPS implementar un plan intensivo de reuniones con los prestadores de servicios médicos para legalizar, mediante actas, los pagos ya realizados qu ...;15-09-2025 14:55:00;Enlace;0;0;3705000;0;0;0;0;4146;;0;326100;0;;;
XKmT0VI3hYnl6IrPYBnBWg%3d%3d;;;SUPERSALUD;Web;Colombia;Magdalena;Santa Marta;Hoy Diario del Magdalena;hoydiariodelmagdalena.com.co;Supersalud;Supersalud aclara: pagos de la Nueva EPS no son anticipos sino servicios ya prestados;"Caso Nueva EPS: Qué dice el superintendente.
El superintendente Giovanny Rubiano García explicó que el error radica en que la EPS no precisó oportunamente a qué facturas debía aplicarse cada pago.
En esa línea, la Supersalud pidió reforzar los serv ...";15-09-2025 15:04:00;Enlace;0;0;3203850;0;0;0;0;4719;;0;139115;0;;;
WfXRMap8b%2fqTLz3JbOGLcw%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;ACIS;acis.org.co;Noticias del Sector;La revolución digital que está transformando la salud en Colombia;Bogotá, septiembre 2025 - Datos del Ministerio de Salud confirman que cerca del 65% de las instituciones prestadoras de servicios ya usan sistemas de información para su gestión clínica o administrativa, y la tendencia apunta a una adopción total en ...;15-09-2025 15:04:00;Enlace;0;0;2203500;0;0;0;0;4622;;0;106692;0;;;
FMKDt7uCCokCv5z2kkUjtQ%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;MSN Colombia;msn.com/es-co;Supersalud;Supersalud ordena a Nueva EPS plan para aclarar pagos y eliminar “falsos anticipos”;El Superintendente Nacional de Salud, Giovanny Rubiano García, ordenó a la Nueva EPS implementar un plan intensivo con sus prestadores para legalizar mediante actas a qué facturas deben aplicarse los pagos que ya han recibido por servicios prestados. ...;15-09-2025 15:06:00;Enlace;0;0;5000001,5;0;0;0;0;2881;;0;91000;0;;;
JxoUTYp3D5eM84tOeL0%2buA%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;MSN Colombia;msn.com/es-co;Noticias del Sector;Anestesiólogos advierten desabastecimiento de fármaco clave para evitar muertes maternas en Colombia;Colombia enfrenta una alerta crítica en salud materna por el desabastecimiento de Methergine (metilergometrina en ampollas), medicamento esencial para atender emergencias obstétricas y prevenir la hemorragia postparto, una de las principales causas d ...;15-09-2025 15:08:00;Enlace;0;0;5000001,5;0;0;0;0;2148;;0;91000;0;;;
LosAofvr%2f4blPY27bPPqXA%3d%3d;;;MINSALUD;Web;Colombia;Santander;Bucaramanga;Vanguardia;vanguardia.com;Noticias del Sector;Desabastecimiento de medicamento clave afecta emergencias obstétricas en Colombia;"Publicado por: Redacción Colombia Una alerta nacional lanzaron la Sociedad Colombiana de Anestesiología y Reanimación (S.C.A.R.E.) y varios gremios médicos, tras conocerse que el medicamento Methergine fue retirado del mercado colombiano.
elevó una ...";15-09-2025 15:20:00;Enlace;0;0;3700034;0;0;0;0;2540;;0;120000;0;;;
AJHMGC63mvcV4zZRoVNbYQ%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;MSN Colombia;msn.com/es-co;Supersalud;Supersalud ordena a Nueva EPS legalizar pagos con prestadores;El superintendente Nacional de Salud, Giovanny Rubiano García, ordenó a la Nueva EPS implementar un plan intensivo de legalización de pagos con los prestadores, tras los hallazgos presentados por la Contraloría General de la República sobre la situac ...;15-09-2025 15:25:00;Enlace;0;0;5000001,5;0;0;0;0;2687;;0;91000;0;;;
ZU3Y2LswgDLyWmlMI928Aw%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;Agencia de Periodismo Investigativo;agenciapi.co;Supersalud;Alerta por suspensión del medicamento Methergine, clave en emergencias obstétricas;"Alerta por suspensión del medicamento Methergine, clave en emergencias obstétricas.
Le sugerimos leer ( Supersalud ordena a Nueva EPS plan para aclarar pagos y eliminar falsos anticipos ).
Ante este escenario, el gremio elevó una solicitud formal a ...";15-09-2025 15:26:00;Enlace;0;0;2200250;0;0;0;0;2185;;0;105800;0;;;
ZU3Y2LswgDLyWmlMI928Aw%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Agencia de Periodismo Investigativo;agenciapi.co;Supersalud;Alerta por suspensión del medicamento Methergine, clave en emergencias obstétricas;"Alerta por suspensión del medicamento Methergine, clave en emergencias obstétricas.
Le sugerimos leer ( Supersalud ordena a Nueva EPS plan para aclarar pagos y eliminar falsos anticipos ).
Ante este escenario, el gremio elevó una solicitud formal a ...";15-09-2025 15:26:00;Enlace;0;0;2200250;0;0;0;0;2185;;0;105800;0;;;
d8laeW4drwotBlXXmDk2PA%3d%3d;;;MINSALUD;Web;Colombia;Atlántico;Barranquilla;Zona Cero;zonacero.com;Noticias del Sector;Anestesiólogos denuncian escasez de fármaco vital para emergencias de mujeres embarazadas;advirtió a las autoridades nacionales sobre la grave situación de desabastecimiento del medicamento Methergine (metilergometrina en ampollas), esencial para la atención de emergencias obstétricas y para tratar la hemorragia postparto, una de las tres ...;15-09-2025 15:28:00;Enlace;0;0;2203500;0;0;0;0;2469;;0;114100;0;;;
%2fEjSbPcB1FAZYtJ0ihOkYg%3d%3d;;;SUPERSALUD;Web;Colombia;Huila;Neiva;La Nación;lanacion.com.co;Supersalud;¿Qué dijo MinSalud sobre la situación de la Nueva EPS? - lanacion;"El ministro también lamentó que la intervención estatal, iniciada en abril de 2024 mediante la Supersalud, no haya sido suficiente para detener el deterioro.
";15-09-2025 15:30:00;Enlace;0;0;3700034;0;0;0;0;1429;;0;100000;0;;;
faoktZLlt4a%2bKWp4Zp0joA%3d%3d;;;MINSALUD;Web;Colombia;Casanare;Yopal;Prensa Libre Casanare;prensalibrecasanare.com;Noticias del Sector;Trámite de remisiones no depende directamente del HORO, sino de las EPS aclaró el Hospital Regional de la Orinoquía  PRENSA LIBRE CASANARE;"En el caso particular de los pacientes cubiertos por SOAT o ADRES, el Hospital Regional de la Orinoquía, adelanta el trámite inicial de la remisión, presentado al paciente ante la red de atención de dichas aseguradoras.
De acuerdo con la Resolución ...";15-09-2025 15:32:00;Enlace;0;0;2535000;0;0;0;0;3159;;0;114047;0;;;
BxBxG1%2brjpwEdFQy85Osjg%3d%3d;;;MINSALUD;Web;Colombia;Meta;Villavicencio;Tiempo de Noticias;tiempodenoticias.com.co;Noticias del Sector;Más de 150 recicladores recibieron atención integral en jornada liderada por la alcaldía de Villavicencio. -;"La Secretaría de Salud de Villavicencio, a través de la Dirección de Salud Pública y del programa de Emergencias, Cambio.
Estas acciones responden a las inquietudes expresadas por las Asociaciones de reciclaje en procesos previos de caracterización, ...";15-09-2025 15:42:00;Enlace;0;0;576333,75;0;0;0;0;2058;;0;46666,7;0;;;
7LOKQrNrm%2fVmf%2fqpsVsJQQ%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;Portafolio;portafolio.co;Supersalud;Posible liquidación de la Nueva EPS sería una 'cortina de humo';"(Vea: Supersalud ordena a Nueva EPS legalizar pagos con prestadores ) De acuerdo con Augusto Galán, director de Así Vamos en Salud y exministro de la cartera, hablar de una liquidación de la Nueva EPS, sería levantar una ""cortina de humo"" sobre la re ...";15-09-2025 16:04:00;Enlace;0;0;5713500;0;0;0;0;4343;;0;164611;0;;;
Jvq74bhm23ClLRc5Hc6WGA%3d%3d;;;SUPERSALUD;Redes Sociales;Colombia;Cundinamarca;Bogotá;Twitter;Twitter;Supersalud;@noticiasbq;Supersalud aclara pagos en la Nueva EPS tras advertencias de la Contraloría https://t.co/ocDy2Z60Ik;15-09-2025 16:10:59;Enlace;0;0;0;0;0;0;0;99;;0;0;0;;;
dmnbcjmfO8%2bF9jstrFRqdA%3d%3d;;;SUPERSALUD;Web;Colombia;Córdoba;Montería;La Razón.co;larazon.co;Supersalud;Nueva EPS tiene seis días para conciliar el resto de la deuda con prestadores de Córdoba;"El secretario de Desarrollo de la Salud, Javier Olea Blanquicet, explicó que este plazo surgió de la mesa de trabajo realizada el 12 de agosto, donde participaron la Supersalud, Nueva EPS, prestadores públicos y privados, además de Fenalco.
";15-09-2025 16:23:00;Enlace;0;0;2405000;0;0;0;0;1479;;0;43886;0;;;
NUZ4r1uXigl00BNEA5hoZQ%3d%3d;;;MINSALUD;Web;Colombia;Casanare;Yopal;Noticiasenlinea;noticiasenlinea.com.co;Noticias del Sector;El Hospital Regional de la Orinoquía aclara el proceso de remisiones médicas;"En el caso particular de los pacientes cubiertos por SOAT o ADRES, el Hospital Regional de la Orinoquía, adelanta el trámite inicial de la remisión, presentado al paciente ante la red de atención de dichas aseguradoras.
De acuerdo con la Resolución ...";15-09-2025 16:31:00;Enlace;0;0;2366000;0;0;0;0;2885;;0;22640;0;;;
qp8U1J9JUbWfLlMv%2feYAeA%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;El Tiempo Colombia;eltiempo.com;Noticias del Sector;En Septiembre Amarillo, expertos dan pautas de cuidado para la prevención del suicidio;"La línea 192, opción 4, fue habilitada por el Ministerio de Salud para ofrecer atención a nivel nacional.
";15-09-2025 16:45:00;Enlace;0;0;11050000;0;0;0;0;7131;;0;1243333;0;;;
37z%2f7luxqIJ89cV1yPRu8A%3d%3d;;;MINSALUD;Web;Colombia;Magdalena;Santa Marta;Hoy Diario del Magdalena;hoydiariodelmagdalena.com.co;Noticias del Sector;Alerta en salud materna por escasez de medicamento esencial contra la hemorragia postparto en Colombia;La advertencia fue emitida por anestesiólogos, quienes señalaron que la interrupción en el suministro se originó tras la decisión de Essential Pharma Switzerland GmbH, titular del registro sanitario, de suspender la distribución del medicamento en Co ...;15-09-2025 17:04:00;Enlace;0;0;3203850;0;0;0;0;4189;;0;139115;0;;;
9n%2bzcwWOyWhqBAleSqn2WA%3d%3d;;;SUPERSALUD;Web;Colombia;Córdoba;Montería;GS Noticias;gsnoticias.com;Supersalud;Ya son cuatro clínicas que suspenden servicios a usuarios de Nueva EPS en Córdoba;El secretario indicó que, de acuerdo con los compromisos de la mesa de trabajo del pasado 12 de agosto con la Supersalud, EPS y prestadores públicos y privados, así como Fenalco, el plazo para la conciliación de cartera con la Nueva EPS y los prestad ...;15-09-2025 17:13:00;Enlace;0;0;2100800;0;0;0;0;1520;;0;16000;0;;;
%2fVam2Xh4yEfcYLS5V7cNyQ%3d%3d;;;SUPERSALUD;Web;Colombia;Atlántico;Barranquilla;Noticias BQ;noticiasbq.com;Supersalud;Supersalud aclara pagos en la Nueva EPS tras advertencias de la Contraloría;Ante esto, el superintendente de Salud, Giovanny Rubiano, reconoció que ya se habían advertido estas dificultades y explicó que los pagos cuestionados corresponden a servicios efectivamente prestados, aunque en los registros no se especificaba a qué ...;15-09-2025 17:14:00;Enlace;0;0;3000075;0;0;0;0;1397;;0;75000;0;;;
GjzdDBwrpNVkheuN%2fV%2b65w%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Laud;laud.udistrital.edu.co;Noticias del Sector;Nuevas vacunas para prevenir el Virus Sincitial Respiratorio en recién nacidos;"La medida fue avalada por el Ministerio de Salud y Protección Social, tras la solicitud presentada por el Distrito el pasado 22 de agosto.
La Secretaría de Salud destacó que esta decisión busca reducir inequidades en salud y garantizar acceso gratui ...";15-09-2025 17:42:00;Enlace;0;0;2102750;0;0;0;0;2714;;0;72100,1;0;;;
AuJXhshW7LbpOpog4k7r5w%3d%3d;;;MINSALUD;Web;Colombia;Santander;Bucaramanga;Vanguardia;vanguardia.com;Noticias del Sector;Japón alcanza nuevo récord con casi 100 mil centenarios: mujer de 114 años encabeza la lista;Japón ha alcanzado un récord histórico en longevidad al registrar 99.763 personas con 100 años o más, informó el Ministerio de Salud, Trabajo y Bienestar días antes de la celebración del Día del Respeto a los Mayores, que se conmemora el próximo lune ...;15-09-2025 17:44:00;Enlace;0;0;3700034;0;0;0;0;2800;;0;120000;0;;;
S%2bZGwQPws9mLFqslAMpFLg%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Semana;semana.com;Noticias del Sector;"""¿Dónde está el resto del Pacto Histórico?"": joven le cantó la tabla al Gobierno Petro en pleno Congreso de la República";"Foto: Fotografía: Ministerio de Salud.
";15-09-2025 17:51:00;Enlace;0;0;9641664,5;0;0;0;0;3906;;0;1300000;0;;;
J4YK%2b5Vupv6uf2DjDca5CA%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;El Nuevo Siglo;elnuevosiglo.com.co;Supersalud;Asociación farmacéutica alerta por inviabilidad financiera de Nueva EPS;"Foto: SuperSalud.
Representa, de acuerdo con AFIDRO, una amenaza directa a la continuidad de los tratamientos, el acceso a medicamentos y la prestación de servicios esenciales de salud para una parte significativa de la población colombiana, incluye ...";15-09-2025 18:04:00;Enlace;0;0;3700053,5;0;0;0;0;3767;;0;35089;0;;;
AHQNIXyhSlkI5YfSxZtBsg%3d%3d;;;MINSALUD;Web;Colombia;Valle del Cauca;Cali;El País Colombia;elpais.com.co;Noticias del Sector;"Gobierno Petro cuestionó suspensión de Juan Carlos Florián como MinIgualdad; ¿tiene fundamento la decisión?";En cuanto a las carteras ministeriales que son lideradas por hombres, se encuentran el Ministerio de Defensa ( Pedro Sánchez ), Ministerio de Justicia y del Derecho ( Eduardo Montealegre ), Ministerio de Salud ( Guillermo Alfonso Jaramillo ), Ministe ...;15-09-2025 18:19:00;Enlace;0;0;4163250;0;0;0;0;3606;;0;202000;0;;;
kbHW3PCgegqOnAcYuhZHjg%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Technocio;technocio.com;Noticias del Sector;La revolución digital que está transformando la salud en Colombia;Datos del Ministerio de Salud confirman que cerca del 65% de las instituciones prestadoras de servicios ya usan sistemas de información para su gestión clínica o administrativa, y la tendencia apunta a una adopción total en los próximos cinco años. ...;15-09-2025 18:59:00;Enlace;0;0;2535000;0;0;0;0;4071;;0;62483;0;;;
Zx6ZaSBHITH%2b34HlsSAAbw%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Infobae Colombia;infobae.com/america/colombia;Noticias del Sector;Así es como Petro le sacaría más de $7 billones a Bogotá y a los departamentos con los impuestos de la reforma tributaria;El sistema que regula estos impuestos es complejo: el Congreso define los elementos básicos, el Ministerio de Hacienda y el Dane certifican precios y tarifas, las secretarías de hacienda departamentales gestionan y fiscalizan el recaudo, la Federació ...;15-09-2025 19:11:00;Enlace;0;0;7800000;0;0;0;0;7889;;0;1000000;0;;;
gNrXPtOY5QvTCZxmrlrpZg%3d%3d;;;MINSALUD;Televisión;Colombia;Antioquia;Medellín;Teleantioquía;Teleantioquia Noticias;Noticias del Sector;Escasez de medicamentos para partos;La Sociedad Colombiana de Anestesiología y Reanimación alertó al Ministerio de Salud sobre la escasez de medicamentos para prevenir hemorragias posparto. Se insta a tomar medidas urgentes para garantizar el suministro y habilitar importaciones necesa ...;15-09-2025 19:20:40;Enlace;0;42;3990000;0;0;1;0;0;;135910;0;0;;;
%2fwaHw5TXxyiqqSpOo5jJng%3d%3d;;;SUPERSALUD;Web;Colombia;Córdoba;Montería;La Ventana de Córdoba;laventanadecordoba.com;Supersalud;"Supersalud ordena a Nueva EPS legalizar pagos registrados como ""anticipos"". - La Ventana de Córdoba";"Supersalud ordena a Nueva EPS legalizar pagos registrados como ""anticipos"".
";15-09-2025 19:23:00;Enlace;0;0;2102750;0;0;0;0;135;;0;66645;0;;;
uidIpIJKZaObYfISbXhojA%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Pulzo;pulzo.com;Noticias del Sector;"""Cortina de humo"": advierten qué hay detrás de posible liquidación de Nueva EPS";"La Nueva EPS, que representa el 20 % del mercado de aseguramiento en salud, según el Ministerio de Salud, enfrenta problemas de sostenibilidad.
";15-09-2025 19:29:00;Enlace;0;0;4030000;0;0;0;0;4850;;0;636666;0;;;
yaFCi6TKvY8I1nGelTpAIQ%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Santa Fe;radiosantafe.com;Noticias del Sector;Bogotá incluirá nuevas tecnologías en el PAI para prevenir el Virus Sincitial Respiratorio;"Foto: Secretaría de Salud.
Lo anterior tras una solicitud presentada por el Distrito, el pasado 22 de agosto, ante el Ministerio de Salud y Protección Social, que dio vía libre a la inclusión de nuevas tecnologías que protejan a los recién nacidos d ...";15-09-2025 19:29:00;Enlace;0;0;2535000;0;0;0;0;3364;;0;75000;0;;;
Ot%2fFpnDL%2fqeAkgpoZYXe2A%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Ministerio de Salud y Protección Social;minsalud.gov.co;Noticias del Sector;La Guajira contará con 5 nuevos Centros de Atención Primaria para ofrecer salud digna a todos sus habitantes;Este 15 de septiembre inicia la segunda etapa del proyecto para la construcción de Centros de Atención Primaria en Salud ( CAPS ) en los municipios de San Juan del Cesar y Fonseca, este proceso es adelantado entre el Ministerio de Salud y Protección ...;15-09-2025 19:52:00;Enlace;0;0;3700034;0;0;0;0;3178;;0;65000;0;;;
